"","participant_id","sentence_type","answer","congruency","gender_german","gender_russian","target_noun","target_noun_translation","stimulus_sentence","correctness","mismatch_type","sentence_id","gender","age","proficiency","lextale_score","age_of_acquisition","language_use","language_environment","acquisition_vs_learning","judgement","is_judgement_correct"
"322","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","congruent","n","n","Herz","сердце","Der Herz klopft unruhig.","incorrect","n>m",12,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"323","d152d70279381ba8741b80d69ef680a7","stimuli","Нет","noncongruent","m","f","Arm","рука","Diese Arm tut weh.","incorrect","m>f",21,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","correctly rejected","correct"
"324","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,1,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"325","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","noncongruent","n","m","Schiff","корабль","Dieser Schiff sinkt langsam.","incorrect","n>m",24,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"326","d152d70279381ba8741b80d69ef680a7","stimuli","Нет","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,18,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","incorrectly rejected","incorrect"
"327","d152d70279381ba8741b80d69ef680a7","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,13,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","correctly accepted","correct"
"328","d152d70279381ba8741b80d69ef680a7","stimuli","Нет","congruent","m","m","Wind","ветер","Die Wind weht stark.","incorrect","m>f",9,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","correctly rejected","correct"
"329","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","congruent","f","f","Treppe","лестница","Das Treppe knarrt laut.","incorrect","f>n",8,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"330","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","noncongruent","f","n","Zeit","время","Das Zeit ist wertvoll.","incorrect","f>n",20,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"331","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,14,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"332","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,16,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"333","d152d70279381ba8741b80d69ef680a7","stimuli","NULL","noncongruent","n","f","Leben","жизнь","Die Leben geht weiter.","incorrect","n>f",23,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","not given","not given"
"334","d152d70279381ba8741b80d69ef680a7","stimuli","Нет","noncongruent","m","n","Baum","дерево","Dieses Baum wächst schnell.","incorrect","m>n",22,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","correctly rejected","correct"
"335","d152d70279381ba8741b80d69ef680a7","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,17,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","correctly accepted","correct"
"336","d152d70279381ba8741b80d69ef680a7","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,4,"Мужской","46","B1","60.00","21","0","Нет","Проживание в германоязычной стране","correctly accepted","correct"
"337","ea2209dd0df3c0c64ada1d038f43c751","stimuli","NULL","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,29,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","not given","not given"
"338","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","noncongruent","m","n","Name","имя","Diese Name klingt bekannt.","incorrect","m>f",46,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"339","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","congruent","f","f","Woche","неделя","Dieser Woche ist schwer.","incorrect","f>m",31,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"340","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,41,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"341","ea2209dd0df3c0c64ada1d038f43c751","stimuli","NULL","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,42,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","not given","not given"
"342","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","noncongruent","n","f","Lied","песня","Dieser Lied klingt wunderschön.","incorrect","n>m",47,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"343","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","noncongruent","m","f","Teller","тарелка","Das Teller ist kaputt.","incorrect","m>n",45,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"344","ea2209dd0df3c0c64ada1d038f43c751","stimuli","NULL","noncongruent","f","m","Insel","остров","Dieses Insel liegt weit.","incorrect","f>n",43,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","not given","not given"
"345","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","congruent","n","n","Ohr","ухо","Diese Ohr hört gut.","incorrect","n>f",35,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"346","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","noncongruent","n","m","Auge","глаз","Die Auge sieht schlecht.","incorrect","n>f",48,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"347","ea2209dd0df3c0c64ada1d038f43c751","stimuli","NULL","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,25,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","not given","not given"
"348","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,38,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"349","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","congruent","n","n","Gold","золото","Dieser Gold glänzt hell.","incorrect","n>m",36,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"350","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","congruent","m","m","Zug","поезд","Dieses Zug rast schnell.","incorrect","m>n",34,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"351","ea2209dd0df3c0c64ada1d038f43c751","stimuli","NULL","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,28,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","not given","not given"
"352","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,26,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"353","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,40,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","incorrectly rejected","incorrect"
"354","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","congruent","f","f","Kette","цепь","Dieses Kette ist teuer.","incorrect","f>n",32,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"355","ea2209dd0df3c0c64ada1d038f43c751","stimuli","NULL","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,37,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","not given","not given"
"356","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,39,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"357","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,30,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"358","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","congruent","m","m","Stuhl","стул","Diese Stuhl ist klein.","incorrect","m>f",33,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"359","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,27,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","incorrectly rejected","incorrect"
"360","ea2209dd0df3c0c64ada1d038f43c751","stimuli","Нет","noncongruent","f","n","Sonne","солнце","Der Sonne brennt heiß.","incorrect","f>m",44,"Мужской","","C1","71.25","18","30%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"361","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","n","f","Lied","песня","Dieser Lied klingt wunderschön.","incorrect","n>m",47,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"362","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","m","m","Stuhl","стул","Diese Stuhl ist klein.","incorrect","m>f",33,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"363","731c40e279055e6245c393c33c846fb5","stimuli","Нет","congruent","f","f","Woche","неделя","Dieser Woche ist schwer.","incorrect","f>m",31,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"364","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,38,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"365","731c40e279055e6245c393c33c846fb5","stimuli","NULL","noncongruent","f","n","Sonne","солнце","Der Sonne brennt heiß.","incorrect","f>m",44,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"366","731c40e279055e6245c393c33c846fb5","stimuli","NULL","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,42,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"367","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,29,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"368","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,39,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"369","731c40e279055e6245c393c33c846fb5","stimuli","Нет","noncongruent","m","f","Teller","тарелка","Das Teller ist kaputt.","incorrect","m>n",45,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"370","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,28,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"371","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,40,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"372","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","n","m","Auge","глаз","Die Auge sieht schlecht.","incorrect","n>f",48,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"373","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","m","n","Name","имя","Diese Name klingt bekannt.","incorrect","m>f",46,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"374","731c40e279055e6245c393c33c846fb5","stimuli","NULL","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,25,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"375","731c40e279055e6245c393c33c846fb5","stimuli","NULL","congruent","n","n","Ohr","ухо","Diese Ohr hört gut.","incorrect","n>f",35,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"376","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,41,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"377","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,26,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"378","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,30,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"379","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","m","m","Zug","поезд","Dieses Zug rast schnell.","incorrect","m>n",34,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"380","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","n","n","Gold","золото","Dieser Gold glänzt hell.","incorrect","n>m",36,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"381","731c40e279055e6245c393c33c846fb5","stimuli","Нет","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,27,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly rejected","incorrect"
"382","731c40e279055e6245c393c33c846fb5","stimuli","Да","congruent","f","f","Kette","цепь","Dieses Kette ist teuer.","incorrect","f>n",32,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"383","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","f","m","Insel","остров","Dieses Insel liegt weit.","incorrect","f>n",43,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"384","731c40e279055e6245c393c33c846fb5","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,37,"Мужской","29","B1","63.75","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"385","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,39,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"386","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","m","m","Zug","поезд","Dieses Zug rast schnell.","incorrect","m>n",34,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"387","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","n","f","Lied","песня","Dieser Lied klingt wunderschön.","incorrect","n>m",47,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"388","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Нет","congruent","n","n","Ohr","ухо","Diese Ohr hört gut.","incorrect","n>f",35,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly rejected","correct"
"389","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","NULL","noncongruent","n","m","Auge","глаз","Die Auge sieht schlecht.","incorrect","n>f",48,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","not given","not given"
"390","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,30,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"391","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,38,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"392","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Нет","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,40,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly rejected","incorrect"
"393","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,25,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"394","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,29,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"395","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","f","m","Insel","остров","Dieses Insel liegt weit.","incorrect","f>n",43,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"396","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,41,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"397","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","m","f","Teller","тарелка","Das Teller ist kaputt.","incorrect","m>n",45,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"398","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Нет","congruent","f","f","Kette","цепь","Dieses Kette ist teuer.","incorrect","f>n",32,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly rejected","correct"
"399","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,28,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"400","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","f","f","Woche","неделя","Dieser Woche ist schwer.","incorrect","f>m",31,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"401","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,42,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"402","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","NULL","noncongruent","f","n","Sonne","солнце","Der Sonne brennt heiß.","incorrect","f>m",44,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","not given","not given"
"403","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","m","n","Name","имя","Diese Name klingt bekannt.","incorrect","m>f",46,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"404","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Нет","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,26,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly rejected","incorrect"
"405","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,27,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"406","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","n","n","Gold","золото","Dieser Gold glänzt hell.","incorrect","n>m",36,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"407","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,37,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","correctly accepted","correct"
"408","1c90b1c1064fb8381a6ac7d19ef12ab0","stimuli","Да","congruent","m","m","Stuhl","стул","Diese Stuhl ist klein.","incorrect","m>f",33,NA,"",NA,"56.25","10","0","Нет","Уроки в общеобразовательной школе","incorrectly accepted","incorrect"
"409","54492df64c5b799007588eaee476eda2","stimuli","Нет","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,37,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly rejected","incorrect"
"410","54492df64c5b799007588eaee476eda2","stimuli","NULL","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,38,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","not given","not given"
"411","54492df64c5b799007588eaee476eda2","stimuli","Нет","congruent","n","n","Ohr","ухо","Diese Ohr hört gut.","incorrect","n>f",35,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"412","54492df64c5b799007588eaee476eda2","stimuli","Нет","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,27,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly rejected","incorrect"
"413","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,41,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"414","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","m","f","Teller","тарелка","Das Teller ist kaputt.","incorrect","m>n",45,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"415","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","f","n","Sonne","солнце","Der Sonne brennt heiß.","incorrect","f>m",44,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"416","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,25,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"417","54492df64c5b799007588eaee476eda2","stimuli","Нет","noncongruent","n","m","Auge","глаз","Die Auge sieht schlecht.","incorrect","n>f",48,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"418","54492df64c5b799007588eaee476eda2","stimuli","Нет","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,26,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly rejected","incorrect"
"419","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","m","m","Zug","поезд","Dieses Zug rast schnell.","incorrect","m>n",34,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"420","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","m","n","Name","имя","Diese Name klingt bekannt.","incorrect","m>f",46,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"421","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","n","n","Gold","золото","Dieser Gold glänzt hell.","incorrect","n>m",36,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"422","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","n","f","Lied","песня","Dieser Lied klingt wunderschön.","incorrect","n>m",47,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"423","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","f","f","Woche","неделя","Dieser Woche ist schwer.","incorrect","f>m",31,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"424","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","f","m","Insel","остров","Dieses Insel liegt weit.","incorrect","f>n",43,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"425","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,30,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"426","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,28,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"427","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,42,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"428","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,29,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"429","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","m","m","Stuhl","стул","Diese Stuhl ist klein.","incorrect","m>f",33,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"430","54492df64c5b799007588eaee476eda2","stimuli","Да","congruent","f","f","Kette","цепь","Dieses Kette ist teuer.","incorrect","f>n",32,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"431","54492df64c5b799007588eaee476eda2","stimuli","Да","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,40,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"432","54492df64c5b799007588eaee476eda2","stimuli","Нет","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,39,"Мужской","36","B2","70.00","22","10%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly rejected","incorrect"
"433","885ba0bd4ca4ca4fbf86024f649feb69","stimuli","Нет","noncongruent","f","n","Zeit","время","Das Zeit ist wertvoll.","incorrect","f>n",20,"Женский","25","B2","63.75","22","40%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
